到期月份,日期,期貨代碼,成交價,成交量
202307,2023-06-27 09:12:51,TX,16767,4
202307,2023-06-27 09:12:51,TX,16766,2
202307,2023-06-27 09:12:51,TX,16766,2
202307,2023-06-27 09:12:51,TX,16766,2
202307,2023-06-27 09:12:51,TX,16766,10
202307,2023-06-27 09:12:51,TX,16766,2
202307,2023-06-27 09:12:51,TX,16766,2
202307,2023-06-27 09:12:52,TX,16766,2
202307,2023-06-27 09:12:53,TX,16766,2
202307,2023-06-27 09:12:53,TX,16766,2
202307,2023-06-27 09:12:54,TX,16765,2
202307,2023-06-27 09:12:55,TX,16766,2
202307,2023-06-27 09:12:57,TX,16766,2
202307,2023-06-27 09:12:57,TX,16766,2
202307,2023-06-27 09:12:57,TX,16766,4
202307,2023-06-27 09:12:57,TX,16766,2
202307,2023-06-27 09:12:58,TX,16766,2
202307,2023-06-27 09:12:58,TX,16767,2
202307,2023-06-27 09:12:59,TX,16766,2
202307,2023-06-27 09:12:59,TX,16766,2
202307,2023-06-27 09:12:59,TX,16767,2
202307,2023-06-27 09:12:59,TX,16767,2
202307,2023-06-27 09:12:59,TX,16767,2
202308,2023-06-27 09:12:59,TX,16735,2
202307,2023-06-27 09:13:00,TX,16768,2
202307,2023-06-27 09:13:00,TX,16768,2
202307,2023-06-27 09:13:00,TX,16768,2
202307,2023-06-27 09:13:00,TX,16768,2
202307,2023-06-27 09:13:00,TX,16767,2
202307,2023-06-27 09:13:00,TX,16767,2
202307,2023-06-27 09:13:00,TX,16767,2
202307,2023-06-27 09:13:00,TX,16767,2
202307,2023-06-27 09:13:00,TX,16767,2
202307,2023-06-27 09:13:00,TX,16768,2
202307,2023-06-27 09:13:00,TX,16767,2
202307,2023-06-27 09:13:00,TX,16767,2
202307,2023-06-27 09:13:00,TX,16767,2
202307,2023-06-27 09:13:01,TX,16767,2
202307,2023-06-27 09:13:01,TX,16767,2
202307,2023-06-27 09:13:02,TX,16767,2
202307,2023-06-27 09:13:02,TX,16769,2
202307,2023-06-27 09:13:02,TX,16767,2
202307,2023-06-27 09:13:02,TX,16767,2
202307,2023-06-27 09:13:02,TX,16767,2
202307,2023-06-27 09:13:02,TX,16769,10
202307,2023-06-27 09:13:03,TX,16768,2
202307,2023-06-27 09:13:03,TX,16768,2
202307,2023-06-27 09:13:03,TX,16768,2
202307,2023-06-27 09:13:03,TX,16769,8
202307,2023-06-27 09:13:03,TX,16770,2
202307,2023-06-27 09:13:04,TX,16769,2
202307,2023-06-27 09:13:05,TX,16768,2
202307,2023-06-27 09:13:05,TX,16769,2
202307,2023-06-27 09:13:05,TX,16769,2
202307,2023-06-27 09:13:06,TX,16770,12
202307,2023-06-27 09:13:06,TX,16770,2
202307,2023-06-27 09:13:06,TX,16770,2
202307,2023-06-27 09:13:06,TX,16770,4
202307,2023-06-27 09:13:06,TX,16771,2
202307,2023-06-27 09:13:06,TX,16772,2
202307,2023-06-27 09:13:07,TX,16772,10
202307,2023-06-27 09:13:07,TX,16771,2
202307,2023-06-27 09:13:07,TX,16772,16
202307,2023-06-27 09:13:07,TX,16773,4
202307,2023-06-27 09:13:07,TX,16772,8
202307,2023-06-27 09:13:07,TX,16773,16
202307,2023-06-27 09:13:07,TX,16773,12
202307,2023-06-27 09:13:07,TX,16774,4
202307,2023-06-27 09:13:07,TX,16773,4
202307,2023-06-27 09:13:07,TX,16773,4
202307,2023-06-27 09:13:07,TX,16774,2
202307,2023-06-27 09:13:07,TX,16774,2
202307,2023-06-27 09:13:07,TX,16772,2
202308,2023-06-27 09:13:07,TX,16739,4
202307,2023-06-27 09:13:08,TX,16773,2
202307,2023-06-27 09:13:08,TX,16774,8
202307,2023-06-27 09:13:08,TX,16772,2
202307,2023-06-27 09:13:08,TX,16773,4
202307,2023-06-27 09:13:08,TX,16772,2
202307,2023-06-27 09:13:08,TX,16773,4
202307,2023-06-27 09:13:08,TX,16773,2
202308,2023-06-27 09:13:08,TX,16740,2
202307,2023-06-27 09:13:09,TX,16774,2
202307,2023-06-27 09:13:10,TX,16774,2
202307,2023-06-27 09:13:10,TX,16774,2
202307,2023-06-27 09:13:11,TX,16774,2
202307,2023-06-27 09:13:11,TX,16774,2
202307,2023-06-27 09:13:11,TX,16773,2
202307,2023-06-27 09:13:11,TX,16773,4
202307,2023-06-27 09:13:13,TX,16774,2
202307,2023-06-27 09:13:14,TX,16773,2
202307,2023-06-27 09:13:14,TX,16773,2
202307,2023-06-27 09:13:14,TX,16773,4
202307,2023-06-27 09:13:14,TX,16773,2
202307,2023-06-27 09:13:14,TX,16773,4
202307,2023-06-27 09:13:14,TX,16773,2
202307,2023-06-27 09:13:14,TX,16773,2
202307,2023-06-27 09:13:14,TX,16772,2
202307,2023-06-27 09:13:14,TX,16773,2
202307,2023-06-27 09:13:14,TX,16772,2
202307,2023-06-27 09:13:17,TX,16771,2
202307,2023-06-27 09:13:17,TX,16771,4
202307,2023-06-27 09:13:18,TX,16772,2
202307,2023-06-27 09:13:20,TX,16770,2
202307,2023-06-27 09:13:20,TX,16770,4
202307,2023-06-27 09:13:21,TX,16770,2
202307,2023-06-27 09:13:22,TX,16769,4
202307,2023-06-27 09:13:22,TX,16769,2
202307,2023-06-27 09:13:22,TX,16768,2
202307,2023-06-27 09:13:22,TX,16768,2
202307,2023-06-27 09:13:22,TX,16768,2
202307,2023-06-27 09:13:24,TX,16767,2
202307,2023-06-27 09:13:24,TX,16767,2
202307,2023-06-27 09:13:24,TX,16767,4
202307,2023-06-27 09:13:24,TX,16767,4
202307,2023-06-27 09:13:24,TX,16767,2
202307,2023-06-27 09:13:24,TX,16767,4
202307,2023-06-27 09:13:24,TX,16766,2
202307,2023-06-27 09:13:24,TX,16766,2
202307,2023-06-27 09:13:24,TX,16766,2
202307,2023-06-27 09:13:24,TX,16765,2
202307,2023-06-27 09:13:24,TX,16765,2
202307,2023-06-27 09:13:24,TX,16765,2
202307,2023-06-27 09:13:24,TX,16765,2
202307,2023-06-27 09:13:24,TX,16765,8
202307,2023-06-27 09:13:25,TX,16766,2
202307,2023-06-27 09:13:25,TX,16766,4
202307,2023-06-27 09:13:27,TX,16768,2
202307,2023-06-27 09:13:29,TX,16768,2
202307,2023-06-27 09:13:29,TX,16770,2
202307,2023-06-27 09:13:29,TX,16770,2
202307,2023-06-27 09:13:31,TX,16770,2
202307,2023-06-27 09:13:31,TX,16770,2
202307,2023-06-27 09:13:31,TX,16770,2
202307,2023-06-27 09:13:31,TX,16771,2
202307,2023-06-27 09:13:32,TX,16771,2
202307,2023-06-27 09:13:32,TX,16771,2
202307,2023-06-27 09:13:32,TX,16770,2
202307,2023-06-27 09:13:32,TX,16772,2
202307,2023-06-27 09:13:33,TX,16772,2
202307,2023-06-27 09:13:33,TX,16772,2
202307,2023-06-27 09:13:33,TX,16772,2
202307,2023-06-27 09:13:33,TX,16772,2
202307,2023-06-27 09:13:33,TX,16772,2
202307,2023-06-27 09:13:33,TX,16772,2
202307,2023-06-27 09:13:34,TX,16772,4
202307,2023-06-27 09:13:34,TX,16773,2
202307,2023-06-27 09:13:34,TX,16773,6
202307,2023-06-27 09:13:35,TX,16772,2
202307,2023-06-27 09:13:35,TX,16772,2
202307,2023-06-27 09:13:35,TX,16772,2
202307,2023-06-27 09:13:35,TX,16772,2
202307,2023-06-27 09:13:36,TX,16773,2
202307,2023-06-27 09:13:37,TX,16773,2
202307,2023-06-27 09:13:37,TX,16774,2
202307,2023-06-27 09:13:37,TX,16773,2
202307,2023-06-27 09:13:38,TX,16773,2
202307,2023-06-27 09:13:38,TX,16774,2
202307,2023-06-27 09:13:38,TX,16774,12
202307,2023-06-27 09:13:38,TX,16773,2
202307,2023-06-27 09:13:39,TX,16775,2
202307,2023-06-27 09:13:39,TX,16775,2
202307,2023-06-27 09:13:39,TX,16773,4
202307,2023-06-27 09:13:39,TX,16773,2
202307,2023-06-27 09:13:40,TX,16774,4
202307,2023-06-27 09:13:40,TX,16774,2
202307,2023-06-27 09:13:41,TX,16773,2
202307,2023-06-27 09:13:41,TX,16773,2
202307,2023-06-27 09:13:41,TX,16773,2
202307,2023-06-27 09:13:41,TX,16773,2
202307,2023-06-27 09:13:42,TX,16773,2
202307,2023-06-27 09:13:43,TX,16773,2
202307,2023-06-27 09:13:43,TX,16773,2
202307,2023-06-27 09:13:43,TX,16771,2
202307,2023-06-27 09:13:43,TX,16773,2
202307,2023-06-27 09:13:45,TX,16772,2
202307,2023-06-27 09:13:45,TX,16773,4
202307,2023-06-27 09:13:46,TX,16773,8
202307,2023-06-27 09:13:46,TX,16774,14
202307,2023-06-27 09:13:46,TX,16775,2
202307,2023-06-27 09:13:46,TX,16775,12
202307,2023-06-27 09:13:46,TX,16775,2
202307,2023-06-27 09:13:46,TX,16775,2
202307,2023-06-27 09:13:46,TX,16775,2
202307,2023-06-27 09:13:46,TX,16775,4
202307,2023-06-27 09:13:46,TX,16775,4
202307,2023-06-27 09:13:46,TX,16775,14
202307,2023-06-27 09:13:46,TX,16776,4
202307,2023-06-27 09:13:46,TX,16774,4
202307,2023-06-27 09:13:46,TX,16774,4
202307,2023-06-27 09:13:46,TX,16774,2
202307,2023-06-27 09:13:46,TX,16774,2
202307,2023-06-27 09:13:46,TX,16774,2
202308,2023-06-27 09:13:46,TX,16740,2
202307,2023-06-27 09:13:47,TX,16773,2
202307,2023-06-27 09:13:47,TX,16774,2
202307,2023-06-27 09:13:47,TX,16775,2
202307,2023-06-27 09:13:47,TX,16776,2
202307,2023-06-27 09:13:48,TX,16774,2
202307,2023-06-27 09:13:48,TX,16774,2
202307,2023-06-27 09:13:48,TX,16775,2
202307,2023-06-27 09:13:49,TX,16775,2
202307,2023-06-27 09:13:50,TX,16775,2
202307,2023-06-27 09:13:50,TX,16775,2
202307,2023-06-27 09:13:50,TX,16775,4
202307,2023-06-27 09:13:51,TX,16774,2
202307,2023-06-27 09:13:51,TX,16774,4
202307,2023-06-27 09:13:51,TX,16774,2
202307,2023-06-27 09:13:52,TX,16773,2
202307,2023-06-27 09:13:52,TX,16773,4
202307,2023-06-27 09:13:52,TX,16773,4
202307,2023-06-27 09:13:52,TX,16773,4
202307,2023-06-27 09:13:54,TX,16772,4
202307,2023-06-27 09:13:54,TX,16773,4
202307,2023-06-27 09:13:54,TX,16771,2
202307,2023-06-27 09:13:55,TX,16771,6
202307,2023-06-27 09:13:55,TX,16770,2
202307,2023-06-27 09:13:55,TX,16772,2
202307,2023-06-27 09:13:56,TX,16772,2
202307,2023-06-27 09:13:58,TX,16772,2
202307,2023-06-27 09:13:58,TX,16772,2
202307,2023-06-27 09:13:58,TX,16772,6
202307,2023-06-27 09:13:58,TX,16773,4
202307,2023-06-27 09:13:58,TX,16773,2
202307,2023-06-27 09:13:58,TX,16773,2
202307,2023-06-27 09:13:59,TX,16773,4
202307,2023-06-27 09:13:59,TX,16773,2
202307,2023-06-27 09:13:59,TX,16773,2
202307,2023-06-27 09:13:59,TX,16773,2
202307,2023-06-27 09:13:59,TX,16773,2
202307,2023-06-27 09:13:59,TX,16773,2
202307,2023-06-27 09:13:59,TX,16773,4
202307,2023-06-27 09:13:59,TX,16773,2
202307,2023-06-27 09:13:59,TX,16771,2
202307,2023-06-27 09:14:03,TX,16774,4
202307,2023-06-27 09:14:03,TX,16774,2
202307,2023-06-27 09:14:04,TX,16774,2
202307,2023-06-27 09:14:04,TX,16774,2
202307,2023-06-27 09:14:04,TX,16775,2
202307,2023-06-27 09:14:05,TX,16775,4
202307,2023-06-27 09:14:05,TX,16775,8
202307,2023-06-27 09:14:05,TX,16774,2
202307,2023-06-27 09:14:06,TX,16776,10
202307,2023-06-27 09:14:06,TX,16774,2
202307,2023-06-27 09:14:06,TX,16775,2
202307,2023-06-27 09:14:07,TX,16775,2
202307,2023-06-27 09:14:07,TX,16775,2
202307,2023-06-27 09:14:07,TX,16775,2
202307,2023-06-27 09:14:07,TX,16775,2
202307,2023-06-27 09:14:07,TX,16775,2
202307,2023-06-27 09:14:07,TX,16775,2
202307,2023-06-27 09:14:07,TX,16775,2
202307,2023-06-27 09:14:07,TX,16776,10
202307,2023-06-27 09:14:08,TX,16776,2
202307,2023-06-27 09:14:08,TX,16777,8
202307,2023-06-27 09:14:08,TX,16777,2
202307,2023-06-27 09:14:08,TX,16777,2
202307,2023-06-27 09:14:09,TX,16776,2
202307,2023-06-27 09:14:09,TX,16776,2
202307,2023-06-27 09:14:09,TX,16775,2
202307,2023-06-27 09:14:09,TX,16777,2
202307,2023-06-27 09:14:09,TX,16776,2
202307,2023-06-27 09:14:11,TX,16776,2
202307,2023-06-27 09:14:11,TX,16776,2
202307,2023-06-27 09:14:11,TX,16776,2
202307,2023-06-27 09:14:12,TX,16776,10
202307,2023-06-27 09:14:13,TX,16776,4
202307,2023-06-27 09:14:13,TX,16776,2
202307,2023-06-27 09:14:13,TX,16775,2
202307,2023-06-27 09:14:13,TX,16775,2
202307,2023-06-27 09:14:13,TX,16775,2
202307,2023-06-27 09:14:13,TX,16775,2
202307,2023-06-27 09:14:14,TX,16775,2
202307,2023-06-27 09:14:15,TX,16776,4
202307,2023-06-27 09:14:16,TX,16775,2
202307,2023-06-27 09:14:16,TX,16775,4
202307,2023-06-27 09:14:16,TX,16775,2
202307,2023-06-27 09:14:16,TX,16775,2
202307,2023-06-27 09:14:16,TX,16774,2
202307,2023-06-27 09:14:18,TX,16775,2
202307,2023-06-27 09:14:18,TX,16775,2
202307,2023-06-27 09:14:18,TX,16776,2
202307,2023-06-27 09:14:19,TX,16774,2
202307,2023-06-27 09:14:22,TX,16775,2
202307,2023-06-27 09:14:23,TX,16775,2
202307,2023-06-27 09:14:25,TX,16774,2
202307,2023-06-27 09:14:25,TX,16774,4
202307,2023-06-27 09:14:25,TX,16774,2
202307,2023-06-27 09:14:25,TX,16774,2
202307,2023-06-27 09:14:25,TX,16774,4
202307,2023-06-27 09:14:26,TX,16775,2
202307,2023-06-27 09:14:26,TX,16775,4
202307,2023-06-27 09:14:27,TX,16775,2
202307,2023-06-27 09:14:28,TX,16774,4
202307,2023-06-27 09:14:28,TX,16774,4
202307,2023-06-27 09:14:28,TX,16774,2
202307,2023-06-27 09:14:28,TX,16774,2
202307,2023-06-27 09:14:28,TX,16773,2
202307,2023-06-27 09:14:28,TX,16773,2
202307,2023-06-27 09:14:28,TX,16773,6
202307,2023-06-27 09:14:28,TX,16773,4
202307,2023-06-27 09:14:29,TX,16773,2
202307,2023-06-27 09:14:30,TX,16772,2
202307,2023-06-27 09:14:30,TX,16772,2
202307,2023-06-27 09:14:30,TX,16772,4
202307,2023-06-27 09:14:31,TX,16771,2
202307,2023-06-27 09:14:31,TX,16772,2
202307,2023-06-27 09:14:31,TX,16772,4
202307,2023-06-27 09:14:32,TX,16773,2
202307,2023-06-27 09:14:32,TX,16774,12
202307,2023-06-27 09:14:32,TX,16775,4
202307,2023-06-27 09:14:32,TX,16776,4
202307,2023-06-27 09:14:32,TX,16776,12
202307,2023-06-27 09:14:32,TX,16776,8
202307,2023-06-27 09:14:32,TX,16776,2
202307,2023-06-27 09:14:32,TX,16776,2
202307,2023-06-27 09:14:32,TX,16776,6
202307,2023-06-27 09:14:32,TX,16776,6
202307,2023-06-27 09:14:32,TX,16776,2
202307,2023-06-27 09:14:32,TX,16777,4
202307,2023-06-27 09:14:32,TX,16777,6
202307,2023-06-27 09:14:33,TX,16777,10
202307,2023-06-27 09:14:34,TX,16776,2
202307,2023-06-27 09:14:34,TX,16776,4
202307,2023-06-27 09:14:34,TX,16777,2
202307,2023-06-27 09:14:35,TX,16777,6
202307,2023-06-27 09:14:35,TX,16776,2
202307,2023-06-27 09:14:35,TX,16776,2
202307,2023-06-27 09:14:35,TX,16776,2
202307,2023-06-27 09:14:36,TX,16777,4
202307,2023-06-27 09:14:36,TX,16777,12
202307,2023-06-27 09:14:36,TX,16777,2
202307,2023-06-27 09:14:36,TX,16777,4
202307,2023-06-27 09:14:36,TX,16777,2
202307,2023-06-27 09:14:36,TX,16776,2
202307,2023-06-27 09:14:36,TX,16776,2
202307,2023-06-27 09:14:37,TX,16776,4
202307,2023-06-27 09:14:39,TX,16777,10
202307,2023-06-27 09:14:39,TX,16777,16
202307,2023-06-27 09:14:39,TX,16777,2
202307,2023-06-27 09:14:39,TX,16777,2
202307,2023-06-27 09:14:40,TX,16777,2
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16776,4
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16776,2
202307,2023-06-27 09:14:40,TX,16775,2
202307,2023-06-27 09:14:41,TX,16776,2
202307,2023-06-27 09:14:41,TX,16774,2
202307,2023-06-27 09:14:42,TX,16773,2
202307,2023-06-27 09:14:43,TX,16773,2
202307,2023-06-27 09:14:45,TX,16773,4
202307,2023-06-27 09:14:45,TX,16774,4
202307,2023-06-27 09:14:45,TX,16773,4
202307,2023-06-27 09:14:46,TX,16773,4
202307,2023-06-27 09:14:46,TX,16772,2
202307,2023-06-27 09:14:46,TX,16772,2
202307,2023-06-27 09:14:46,TX,16772,8
202307,2023-06-27 09:14:46,TX,16772,4
202307,2023-06-27 09:14:46,TX,16772,2
202307,2023-06-27 09:14:46,TX,16772,4
202307,2023-06-27 09:14:46,TX,16772,2
202307,2023-06-27 09:14:46,TX,16771,2
202307,2023-06-27 09:14:46,TX,16771,2
202307,2023-06-27 09:14:46,TX,16771,2
202307,2023-06-27 09:14:46,TX,16771,2
202307,2023-06-27 09:14:46,TX,16771,30
202307,2023-06-27 09:14:46,TX,16771,2
202307,2023-06-27 09:14:46,TX,16771,2
202307,2023-06-27 09:14:46,TX,16771,2
202307,2023-06-27 09:14:46,TX,16771,2
202307,2023-06-27 09:14:46,TX,16771,2
202307,2023-06-27 09:14:46,TX,16771,2
202307,2023-06-27 09:14:46,TX,16771,4
202307,2023-06-27 09:14:46,TX,16770,2
202307,2023-06-27 09:14:46,TX,16770,4
202307,2023-06-27 09:14:46,TX,16770,2
202307,2023-06-27 09:14:46,TX,16770,2
202307,2023-06-27 09:14:46,TX,16770,2
202307,2023-06-27 09:14:46,TX,16770,4
202307,2023-06-27 09:14:46,TX,16770,2
202307,2023-06-27 09:14:47,TX,16770,2
202307,2023-06-27 09:14:47,TX,16770,2
202307,2023-06-27 09:14:50,TX,16770,2
202307,2023-06-27 09:14:50,TX,16770,2
202307,2023-06-27 09:14:50,TX,16770,2
202307,2023-06-27 09:14:50,TX,16770,2
202307,2023-06-27 09:14:51,TX,16770,2
202307,2023-06-27 09:14:52,TX,16771,10
202307,2023-06-27 09:14:52,TX,16770,2
202307,2023-06-27 09:14:52,TX,16770,4
202307,2023-06-27 09:14:52,TX,16770,2
202307,2023-06-27 09:14:52,TX,16769,2
202307,2023-06-27 09:14:52,TX,16769,2
202307,2023-06-27 09:14:52,TX,16769,2
202307,2023-06-27 09:14:52,TX,16769,12
202307,2023-06-27 09:14:52,TX,16769,6
202307,2023-06-27 09:14:52,TX,16768,2
202307,2023-06-27 09:14:52,TX,16768,2
202307,2023-06-27 09:14:52,TX,16768,2
202307,2023-06-27 09:14:52,TX,16768,6
202307,2023-06-27 09:14:52,TX,16769,2
202307,2023-06-27 09:14:52,TX,16769,2
202307,2023-06-27 09:14:52,TX,16767,2
202307,2023-06-27 09:14:52,TX,16767,4
202307,2023-06-27 09:14:52,TX,16767,2
202307,2023-06-27 09:14:52,TX,16767,2
202307,2023-06-27 09:14:52,TX,16767,2
202307,2023-06-27 09:14:52,TX,16767,2
202307,2023-06-27 09:14:52,TX,16768,4
202307,2023-06-27 09:14:53,TX,16767,6
202307,2023-06-27 09:14:53,TX,16767,2
202307,2023-06-27 09:14:53,TX,16767,2
202307,2023-06-27 09:14:53,TX,16767,4
202307,2023-06-27 09:14:53,TX,16767,2
202307,2023-06-27 09:14:54,TX,16767,2
202307,2023-06-27 09:14:55,TX,16767,4
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16767,4
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16766,2
202307,2023-06-27 09:14:56,TX,16765,2
202307,2023-06-27 09:14:56,TX,16765,2
202307,2023-06-27 09:14:56,TX,16765,2
202307,2023-06-27 09:14:56,TX,16765,2
202309,2023-06-27 09:14:56,TX,16710,2
202307,2023-06-27 09:14:57,TX,16765,4
202307,2023-06-27 09:14:57,TX,16765,4
202307,2023-06-27 09:14:58,TX,16765,6
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,10
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,2
202307,2023-06-27 09:14:58,TX,16765,4
202307,2023-06-27 09:14:59,TX,16765,2
202307,2023-06-27 09:14:59,TX,16765,2
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:14:59,TX,16764,6
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:14:59,TX,16764,2
202307,2023-06-27 09:15:00,TX,16764,4
202307,2023-06-27 09:15:00,TX,16764,4
202307,2023-06-27 09:15:00,TX,16764,4
202307,2023-06-27 09:15:00,TX,16764,2
202307,2023-06-27 09:15:00,TX,16764,2
202307,2023-06-27 09:15:00,TX,16764,2
202307,2023-06-27 09:15:00,TX,16764,2
202307,2023-06-27 09:15:00,TX,16764,2
202307,2023-06-27 09:15:00,TX,16764,2
202307,2023-06-27 09:15:00,TX,16764,2
202307,2023-06-27 09:15:00,TX,16764,2
202307,2023-06-27 09:15:00,TX,16764,2
202307,2023-06-27 09:15:00,TX,16763,4
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,4
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,4
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,4
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,4
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,4
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16763,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,6
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16762,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,4
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,4
202307,2023-06-27 09:15:00,TX,16761,4
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,4
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16760,2
202307,2023-06-27 09:15:00,TX,16760,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
202307,2023-06-27 09:15:00,TX,16761,2
